latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.572,135.722,342.9,1.3,1.1,2018-09-22,0105,T,73,6.0NRT,314.4,40.1,D
-15.598,135.884,372.9,1.2,1.1,2018-09-22,0105,T,100,6.0NRT,318.5,145,D
-15.6,135.896,359.7,1.2,1.1,2018-09-22,0105,T,99,6.0NRT,316,89.1,D
-15.582,135.72,336,1.3,1.1,2018-09-22,0105,T,47,6.0NRT,312.6,22.3,D
-15.61,135.894,336,1.2,1.1,2018-09-22,0105,T,51,6.0NRT,314.5,22.1,D
-15.616,135.928,333.9,1.2,1.1,2018-09-22,0105,T,57,6.0NRT,312.8,21.6,D
-15.596,135.742,338.7,1.3,1.1,2018-09-22,0105,T,68,6.0NRT,314.3,26.8,D
-15.598,135.754,339.1,1.3,1.1,2018-09-22,0105,T,56,6.0NRT,315.8,25.8,D
-15.599,135.765,341.4,1.3,1.1,2018-09-22,0105,T,77,6.0NRT,316.4,29.7,D
-15.603,135.788,352.4,1.3,1.1,2018-09-22,0105,T,95,6.0NRT,316.5,61.9,D
-15.605,135.8,355.1,1.3,1.1,2018-09-22,0105,T,97,6.0NRT,317.3,70.2,D
-15.626,135.927,331.5,1.2,1.1,2018-09-22,0105,T,65,6.0NRT,316.1,16.4,D
-15.592,135.658,382.4,1.3,1.1,2018-09-22,0105,T,100,6.0NRT,317.6,208.6,D
-15.606,135.74,342.4,1.3,1.1,2018-09-22,0105,T,79,6.0NRT,313.9,38.4,D
-15.608,135.752,341.5,1.3,1.1,2018-09-22,0105,T,60,6.0NRT,314.2,33.7,D
-15.604,135.668,350.4,1.3,1.1,2018-09-22,0105,T,94,6.0NRT,313.6,58.1,D
-15.606,135.68,339.7,1.3,1.1,2018-09-22,0105,T,70,6.0NRT,315.5,27.2,D
-15.621,135.773,345,1.3,1.1,2018-09-22,0105,T,72,6.0NRT,316.4,41.5,D
-15.628,135.688,335.7,1.3,1.1,2018-09-22,0105,T,27,6.0NRT,315.5,19.8,D
-15.638,135.686,339.8,1.3,1.1,2018-09-22,0105,T,61,6.0NRT,315.2,28,D
-15.648,135.685,334.6,1.3,1.1,2018-09-22,0105,T,40,6.0NRT,316.1,19.3,D
-15.658,135.689,337.8,1.3,1.1,2018-09-22,0105,T,56,6.0NRT,315.2,28.8,D
-16.067,136.714,344,1.1,1.1,2018-09-22,0105,T,89,6.0NRT,314.8,37.1,D
-16.078,136.722,331.3,1.1,1.1,2018-09-22,0105,T,53,6.0NRT,314,13.9,D
-16.033,135.915,335.7,1.2,1.1,2018-09-22,0105,T,77,6.0NRT,314.6,21.8,D
-16.051,135.9,337.7,1.2,1.1,2018-09-22,0105,T,61,6.0NRT,314.6,25.5,D
-17.365,145.334,316,2.3,1.5,2018-09-22,0105,T,14,6.0NRT,295.9,29.5,D
-16.051,135.893,338.7,1.2,1.1,2018-09-22,0105,T,81,6.0NRT,312.8,28,D
-17.364,145.348,319.3,2.3,1.5,2018-09-22,0105,T,60,6.0NRT,294.7,42.8,D
-16.173,135.89,326.9,1.2,1.1,2018-09-22,0105,T,54,6.0NRT,312.9,10.3,D
-16.175,135.901,327.5,1.2,1.1,2018-09-22,0105,T,56,6.0NRT,313.9,10.6,D
-16.207,135.849,345.4,1.2,1.1,2018-09-22,0105,T,90,6.0NRT,311.9,50.2,D
-16.209,135.86,343.3,1.2,1.1,2018-09-22,0105,T,88,6.0NRT,315.3,44.7,D
-16.211,135.872,332.9,1.2,1.1,2018-09-22,0105,T,77,6.0NRT,315.7,22,D
-16.217,135.847,336.5,1.2,1.1,2018-09-22,0105,T,81,6.0NRT,311.2,30.1,D
-16.219,135.859,355.5,1.2,1.1,2018-09-22,0105,T,97,6.0NRT,314.5,78.3,D
-16.221,135.87,339.8,1.2,1.1,2018-09-22,0105,T,85,6.0NRT,314.5,35.6,D
-16.663,138.133,357.2,1,1,2018-09-22,0105,T,0,6.0NRT,308.8,64.3,D
-16.669,138.113,326,1,1,2018-09-22,0105,T,56,6.0NRT,307.4,10.1,D
-16.67,138.123,326.2,1,1,2018-09-22,0105,T,56,6.0NRT,307.3,9.9,D
-16.672,138.132,334.9,1,1,2018-09-22,0105,T,75,6.0NRT,305.9,21.5,D
-16.68,138.125,329,1,1,2018-09-22,0105,T,52,6.0NRT,307.2,13.1,D
-16.928,138.615,351.6,1,1,2018-09-22,0105,T,95,6.0NRT,308.5,49,D
-16.929,138.624,361.8,1,1,2018-09-22,0105,T,100,6.0NRT,311.1,73.5,D
-16.937,138.617,344,1,1,2018-09-22,0105,T,89,6.0NRT,309.1,34.1,D
-16.939,138.626,347.3,1,1,2018-09-22,0105,T,91,6.0NRT,310.8,39.5,D
-16.946,138.673,328.6,1,1,2018-09-22,0105,T,37,6.0NRT,310.1,10.6,D
-17.01,138.672,337.3,1,1,2018-09-22,0105,T,82,6.0NRT,311.4,21.4,D
-17.011,138.682,338.9,1,1,2018-09-22,0105,T,84,6.0NRT,309.1,24.7,D
-16.758,136.843,326.2,1.1,1,2018-09-22,0105,T,39,6.0NRT,313.1,6.1,D
-16.789,136.796,338.7,1.1,1,2018-09-22,0105,T,84,6.0NRT,313.6,26.7,D
-16.79,136.806,344.2,1.1,1,2018-09-22,0105,T,89,6.0NRT,315.3,36.7,D
-16.792,136.817,328,1.1,1,2018-09-22,0105,T,34,6.0NRT,314.2,8.9,D
-15.91,130.794,331.8,2.8,1.6,2018-09-22,0105,T,77,6.0NRT,306.9,86.1,D
-17.236,138.771,331.7,1,1,2018-09-22,0105,T,73,6.0NRT,313.9,10.5,D
-17.237,138.781,330.6,1,1,2018-09-22,0105,T,70,6.0NRT,313.6,9.8,D
-15.912,130.787,331.1,2.8,1.6,2018-09-22,0105,T,78,6.0NRT,306.8,84.8,D
-15.916,130.812,326.3,2.8,1.6,2018-09-22,0105,T,70,6.0NRT,307.3,57.7,D
-15.931,130.81,321.7,2.8,1.6,2018-09-22,0105,T,25,6.0NRT,308.1,33.5,D
-16.881,135.577,325.7,1.2,1.1,2018-09-22,0105,T,55,6.0NRT,312.3,10.7,D
-16.891,135.575,327.8,1.2,1.1,2018-09-22,0105,T,58,6.0NRT,313.3,13.6,D
-16.129,130.808,331.1,2.8,1.6,2018-09-22,0105,T,78,6.0NRT,310.5,71.8,D
-16.144,130.805,361.1,2.8,1.6,2018-09-22,0105,T,100,6.0NRT,310.3,331.5,D
-16.148,130.831,332,2.8,1.6,2018-09-22,0105,T,79,6.0NRT,309.8,74.4,D
-16.213,130.76,328,2.8,1.6,2018-09-22,0105,T,74,6.0NRT,310.1,53.9,D
-16.217,130.785,323.3,2.8,1.6,2018-09-22,0105,T,35,6.0NRT,308.8,31.9,D
-15.7,127.923,343.3,4.6,2,2018-09-22,0105,T,90,6.0NRT,304,352.6,D
-15.709,127.969,323.7,4.6,2,2018-09-22,0105,T,40,6.0NRT,302.8,96.4,D
-16.182,130.435,334.5,3,1.6,2018-09-22,0105,T,79,6.0NRT,307.9,108.9,D
-16.187,130.463,330.6,2.9,1.6,2018-09-22,0105,T,41,6.0NRT,308.8,79.3,D
-15.726,127.966,323.2,4.6,2,2018-09-22,0105,T,35,6.0NRT,304.2,90.2,D
-16.197,130.432,343.7,3,1.6,2018-09-22,0105,T,90,6.0NRT,304.9,183.2,D
-16.202,130.46,358,2.9,1.6,2018-09-22,0105,T,99,6.0NRT,308.7,329.2,D
-16.207,130.488,327,2.9,1.6,2018-09-22,0105,T,40,6.0NRT,307.8,58.6,D
-16.275,130.696,325.9,2.8,1.6,2018-09-22,0105,T,27,6.0NRT,308.9,41.8,D
-16.182,130.428,328,3,1.6,2018-09-22,0105,T,52,6.0NRT,306.7,70.8,D
-16.187,130.455,332,2.9,1.6,2018-09-22,0105,T,62,6.0NRT,309.2,92.1,D
-15.698,127.914,339.4,4.6,2,2018-09-22,0105,T,87,6.0NRT,304.1,290.8,D
-15.707,127.962,328.1,4.6,2,2018-09-22,0105,T,67,6.0NRT,303,142.2,D
-16.202,130.452,359.7,2.9,1.6,2018-09-22,0105,T,99,6.0NRT,307.8,352.5,D
-15.725,127.959,323.5,4.6,2,2018-09-22,0105,T,63,6.0NRT,303.9,99,D
-15.751,127.997,320.6,4.6,2,2018-09-22,0105,T,20,6.0NRT,303.5,65.1,D
-16.276,130.688,324.3,2.8,1.6,2018-09-22,0105,T,37,6.0NRT,308.8,36.9,D
-16.291,130.685,326,2.8,1.6,2018-09-22,0105,T,56,6.0NRT,307,46.7,D
-15.818,128.151,325.6,4.4,1.9,2018-09-22,0105,T,48,6.0NRT,306.3,97.1,D
-15.836,128.15,330,4.4,1.9,2018-09-22,0105,T,71,6.0NRT,306.1,134,D
-16.295,130.548,324.3,2.9,1.6,2018-09-22,0105,T,18,6.0NRT,306.5,44,D
-16.305,130.601,326.2,2.9,1.6,2018-09-22,0105,T,43,6.0NRT,307.6,47.6,D
-16.314,130.571,328,2.9,1.6,2018-09-22,0105,T,48,6.0NRT,306,61.8,D
-17.583,138.194,347.9,1,1,2018-09-22,0105,T,92,6.0NRT,314.9,40.3,D
-17.617,138.294,408.2,1,1,2018-09-22,0105,T,100,6.0NRT,324.1,286.9,D
-17.618,138.303,435.4,1,1,2018-09-22,0105,T,100,6.0NRT,339.7,519.2,D
-17.619,138.313,396.9,1,1,2018-09-22,0105,T,100,6.0NRT,329.7,213.6,D
-17.621,138.322,336.2,1,1,2018-09-22,0105,T,74,6.0NRT,318,15.1,D
-17.626,138.296,412.1,1,1,2018-09-22,0105,T,100,6.0NRT,314.8,318.7,D
-17.628,138.306,429.3,1,1,2018-09-22,0105,T,100,6.0NRT,319.9,461.6,D
-17.629,138.315,370.3,1,1,2018-09-22,0105,T,100,6.0NRT,315,99.6,D
-17.631,138.324,332.4,1,1,2018-09-22,0105,T,70,6.0NRT,313.1,13.5,D
-17.635,138.352,334.3,1,1,2018-09-22,0105,T,78,6.0NRT,315.2,13.6,D
-15.837,128.145,329.2,4.4,1.9,2018-09-22,0105,T,33,6.0NRT,305.8,116.5,D
-17.79,138.846,329,1,1,2018-09-22,0105,T,68,6.0NRT,315.9,7.4,D
-15.967,127.978,320.9,4.5,2,2018-09-22,0105,T,55,6.0NRT,305.1,71.2,D
-16.429,128.277,319.9,4.2,1.9,2018-09-22,0105,T,46,6.0NRT,303.4,51,D
-16.446,128.273,319.4,4.2,1.9,2018-09-22,0105,T,31,6.0NRT,304.9,44.7,D
-16.432,128.271,322.3,4.2,1.9,2018-09-22,0105,T,64,6.0NRT,303.6,72.9,D
-17.293,128.464,319.6,3.9,1.8,2018-09-22,0105,T,55,6.0NRT,304.7,54,D
-17.298,128.456,317.5,3.9,1.8,2018-09-22,0105,T,29,6.0NRT,304.5,40.6,D
-20.735,139.469,323.4,1.1,1,2018-09-22,0105,T,45,6.0NRT,310.2,7,D
-20.737,139.48,335.7,1.1,1,2018-09-22,0105,T,81,6.0NRT,312.2,24.2,D
-19.717,129.638,320.2,2.9,1.6,2018-09-22,0105,T,59,6.0NRT,304.2,35.5,D
-19.718,129.631,321.2,2.9,1.6,2018-09-22,0105,T,63,6.0NRT,304,39.4,D
-20.079,129.448,318.9,2.9,1.6,2018-09-22,0105,T,45,6.0NRT,303.1,27.6,D
-20.085,129.475,322.1,2.9,1.6,2018-09-22,0105,T,66,6.0NRT,302.9,42.7,D
-20.079,129.441,320,2.9,1.6,2018-09-22,0105,T,51,6.0NRT,303.1,32.2,D
-20.085,129.468,318.6,2.9,1.6,2018-09-22,0105,T,45,6.0NRT,302.8,27.4,D
-20.09,129.495,319.1,2.9,1.6,2018-09-22,0105,T,34,6.0NRT,302.4,28.3,D
-20.955,133.86,322.9,1.4,1.2,2018-09-22,0105,T,38,6.0NRT,307,11.6,D
-20.984,133.862,328,1.4,1.2,2018-09-22,0105,T,61,6.0NRT,307.7,20.2,D
-20.947,133.526,328.9,1.4,1.2,2018-09-22,0105,T,75,6.0NRT,308.7,24.2,D
-26.194,128.329,321.5,2.5,1.5,2018-09-22,0105,T,71,6.0NRT,300.7,44,D
-26.199,128.354,341.7,2.5,1.5,2018-09-22,0105,T,90,6.0NRT,303.4,149.8,D
-19.479,-42.535,304.9,1.3,1.1,2018-09-22,0145,T,62,6.0NRT,292.3,8.5,N
-19.481,-42.547,308.8,1.3,1.1,2018-09-22,0145,T,76,6.0NRT,292.1,12.1,N
-15.926,-42.663,311.5,1.4,1.2,2018-09-22,0145,T,83,6.0NRT,285.5,19.2,N
-17.159,-51.795,301.5,1.8,1.3,2018-09-22,0145,T,42,6.0NRT,290,9.9,N
-16.528,-52.764,302.1,2.1,1.4,2018-09-22,0145,T,47,6.0NRT,285.7,13,N
-16.527,-52.769,305.8,2.1,1.4,2018-09-22,0145,T,66,6.0NRT,286.1,20.3,N
-15.247,-49.347,302.5,1.2,1.1,2018-09-22,0145,T,15,6.0NRT,285.7,7.7,N
-14.654,-48.138,308.8,1,1,2018-09-22,0145,T,76,6.0NRT,291.3,8.8,N
-14.655,-48.148,312.6,1,1,2018-09-22,0145,T,85,6.0NRT,290.7,11.6,N
-13.585,-42.216,317.1,1.7,1.3,2018-09-22,0145,T,94,6.0NRT,293.2,30.6,N
-13.587,-42.232,304.5,1.6,1.3,2018-09-22,0145,T,60,6.0NRT,293.7,11.1,N
-14.186,-47.157,301.4,1,1,2018-09-22,0145,T,24,6.0NRT,290.4,3.3,N
-14.187,-47.166,324.6,1,1,2018-09-22,0145,T,100,6.0NRT,291.3,21.8,N
-14.188,-47.176,302.4,1,1,2018-09-22,0145,T,38,6.0NRT,290.8,3.7,N
-13.417,-43.306,308.4,1.4,1.2,2018-09-22,0145,T,74,6.0NRT,292.9,12.3,N
-13.411,-43.3,304.3,1.4,1.2,2018-09-22,0145,T,56,6.0NRT,292,7.7,N
-13.646,-49.795,323.8,1.2,1.1,2018-09-22,0145,T,100,6.0NRT,290.5,26.2,N
-13.647,-49.806,314,1.2,1.1,2018-09-22,0145,T,88,6.0NRT,290.8,14.3,N
-12.614,-42.831,313,1.6,1.2,2018-09-22,0145,T,86,6.0NRT,294.9,20.6,N
-13.636,-49.796,335.1,1.2,1.1,2018-09-22,0145,T,100,6.0NRT,290.6,44.7,N
-13.638,-49.807,343.5,1.2,1.1,2018-09-22,0145,T,100,6.0NRT,291.3,62.8,N
-13.639,-49.818,303.6,1.2,1.1,2018-09-22,0145,T,56,6.0NRT,290.4,5.5,N
-12.967,-45.196,304.9,1.1,1.1,2018-09-22,0145,T,20,6.0NRT,292,7.1,N
-12.96,-45.182,307.1,1.1,1.1,2018-09-22,0145,T,70,6.0NRT,292.3,9.2,N
-12.962,-45.192,306.5,1.1,1.1,2018-09-22,0145,T,68,6.0NRT,292.3,8.9,N
-13.356,-48.318,303.4,1,1,2018-09-22,0145,T,55,6.0NRT,292.6,3.6,N
-13.357,-48.328,308.1,1,1,2018-09-22,0145,T,74,6.0NRT,292.7,6.6,N
-13.147,-46.904,307,1,1,2018-09-22,0145,T,58,6.0NRT,296.5,5,N
-13.346,-48.32,304.2,1,1,2018-09-22,0145,T,28,6.0NRT,292.7,3.8,N
-13.348,-48.329,310.7,1,1,2018-09-22,0145,T,81,6.0NRT,293,8.2,N
-13.125,-46.879,308.9,1,1,2018-09-22,0145,T,8,6.0NRT,295.2,5.2,N
-13.127,-46.888,311.5,1,1,2018-09-22,0145,T,41,6.0NRT,296,7.1,N
-13.116,-46.877,308,1,1,2018-09-22,0145,T,61,6.0NRT,295.9,5.5,N
-12.863,-46.465,312.9,1,1,2018-09-22,0145,T,86,6.0NRT,296.6,10.1,N
-12.864,-46.474,306.9,1,1,2018-09-22,0145,T,70,6.0NRT,296,5.7,N
-12.854,-46.467,314.4,1,1,2018-09-22,0145,T,89,6.0NRT,296,11,N
-12.115,-44.19,307.5,1.3,1.1,2018-09-22,0145,T,72,6.0NRT,292.1,10.5,N
-12.628,-49.111,307,1.1,1,2018-09-22,0145,T,70,6.0NRT,294.9,6,N
-12.372,-47.981,305.1,1,1,2018-09-22,0145,T,63,6.0NRT,292.6,5.3,N
-12.245,-47.8,309.3,1,1,2018-09-22,0145,T,12,6.0NRT,295.1,6,N
-12.234,-47.789,314.2,1,1,2018-09-22,0145,T,88,6.0NRT,294.2,10.4,N
-12.235,-47.798,323.2,1,1,2018-09-22,0145,T,100,6.0NRT,296.1,18.6,N
-12.239,-47.825,307.7,1,1,2018-09-22,0145,T,51,6.0NRT,295.2,5.6,N
-12.059,-46.692,309.8,1,1,2018-09-22,0145,T,78,6.0NRT,292.9,8.9,N
-11.969,-46.834,310.2,1,1,2018-09-22,0145,T,79,6.0NRT,292.8,9.2,N
-11.96,-46.836,313,1,1,2018-09-22,0145,T,86,6.0NRT,292.9,11.4,N
-11.469,-44.178,311.2,1.3,1.1,2018-09-22,0145,T,76,6.0NRT,296.1,12.1,N
-11.482,-44.261,320.2,1.3,1.1,2018-09-22,0145,T,100,6.0NRT,295.9,24.2,N
-11.47,-44.251,309.7,1.3,1.1,2018-09-22,0145,T,76,6.0NRT,295,11.5,N
-11.472,-44.263,309.3,1.3,1.1,2018-09-22,0145,T,77,6.0NRT,293.5,11.6,N
-12.615,-52.475,301.5,1.7,1.3,2018-09-22,0145,T,41,6.0NRT,273,13.7,N
-12.603,-52.476,317.4,1.7,1.3,2018-09-22,0145,T,95,6.0NRT,271.1,37,N
-11.498,-45.575,332.9,1.1,1.1,2018-09-22,0145,T,100,6.0NRT,291.8,39,N
-11.5,-45.585,304.6,1.1,1,2018-09-22,0145,T,61,6.0NRT,291.4,7.8,N
-11.856,-48.038,310.2,1,1,2018-09-22,0145,T,79,6.0NRT,295,7.9,N
-11.847,-48.039,310.8,1,1,2018-09-22,0145,T,80,6.0NRT,295.2,8.4,N
-11.725,-47.311,306.8,1,1,2018-09-22,0145,T,69,6.0NRT,294.8,5.2,N
-11.687,-47.305,313.9,1,1,2018-09-22,0145,T,88,6.0NRT,296.7,10.3,N
-11.876,-49.591,306.6,1.1,1.1,2018-09-22,0145,T,68,6.0NRT,296.5,5.2,N
-11.867,-49.592,350.9,1.1,1.1,2018-09-22,0145,T,100,6.0NRT,297.5,72,N
-11.868,-49.603,323.4,1.1,1.1,2018-09-22,0145,T,100,6.0NRT,296.5,21.6,N
-11.642,-49.011,306.3,1.1,1,2018-09-22,0145,T,67,6.0NRT,293.8,6.6,N
-11.573,-49.037,305.5,1.1,1,2018-09-22,0145,T,65,6.0NRT,294.7,5.3,N
-11.019,-45.451,307.6,1.1,1.1,2018-09-22,0145,T,20,6.0NRT,295.7,7.1,N
-11.021,-45.461,328.8,1.1,1.1,2018-09-22,0145,T,100,6.0NRT,296.2,31.3,N
-11.291,-47.491,306.6,1,1,2018-09-22,0145,T,61,6.0NRT,295.1,5.2,N
-11.255,-47.437,307.5,1,1,2018-09-22,0145,T,50,6.0NRT,294.8,5.8,N
-11.257,-47.446,306.1,1,1,2018-09-22,0145,T,39,6.0NRT,294.7,5,N
-11.245,-47.43,313.8,1,1,2018-09-22,0145,T,61,6.0NRT,295.4,10.4,N
-11.246,-47.439,314.5,1,1,2018-09-22,0145,T,86,6.0NRT,294.8,11,N
-11.621,-51.585,321.7,1.4,1.2,2018-09-22,0145,T,100,6.0NRT,293.8,30.7,N
-11.623,-51.598,318.2,1.4,1.2,2018-09-22,0145,T,96,6.0NRT,293.2,24.6,N
-10.686,-45.01,312,1.2,1.1,2018-09-22,0145,T,84,6.0NRT,295.2,11.9,N
-10.676,-45.012,308.3,1.2,1.1,2018-09-22,0145,T,74,6.0NRT,295.5,8.9,N
-11.459,-51.05,307.1,1.3,1.1,2018-09-22,0145,T,70,6.0NRT,287.5,10.8,N
